#contig,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
VIRSorter_NODE_207_length_28018_cov_79_2134-cat_2,123.106730899,0.0,0.0,0.0,0.0,480.484100648,0.0,0.0,0.0,0.0,353.35987938,13.0896153377,0.0,0.0,0.0
VIRSorter_NODE_208_length_27971_cov_22_7471-cat_2,30.5338002229,0.0,0.0,0.0,0.0,175.607036337,0.0,0.0,0.0,0.0,128.307065717,0.0,0.0,0.0,0.0
VIRSorter_NODE_211_length_27480_cov_11_895-cat_2,0.0,0.0,0.0,0.0,0.0,93.2121933604,0.0,0.0,0.0,0.0,64.8143644703,0.0,0.0,0.0,0.0
VIRSorter_NODE_212_length_27406_cov_9_39629-cat_2,0.0,0.0,0.0,0.0,0.0,75.8290880166,0.0,0.0,0.0,0.0,62.2239045527,0.0,0.0,0.0,0.0
VIRSorter_NODE_213_length_27388_cov_26_8607-cat_2,0.0,0.0,0.0,0.0,0.0,202.24677982,0.0,0.0,0.0,0.0,157.013590927,0.0,0.0,0.0,0.0
VIRSorter_NODE_215_length_27372_cov_24_6751-cat_2,0.0,0.0,0.0,0.0,0.0,204.291851037,0.0,0.0,0.0,0.0,153.154334315,0.0,0.0,0.0,0.0
VIRSorter_NODE_222_length_26880_cov_5_60313-cat_2,0.0,0.0,0.0,0.0,0.0,44.3995724725,0.0,0.0,0.0,0.0,28.653658681,0.0,0.0,0.0,0.0
VIRSorter_NODE_223_length_26829_cov_6_78158-cat_2,0.0,0.0,0.0,0.0,0.0,53.1180339762,0.0,0.0,0.0,0.0,40.4957611617,0.0,0.0,0.0,0.0
VIRSorter_NODE_226_length_26599_cov_4_28835-cat_2,0.0,0.0,0.0,0.0,0.0,33.4207690975,0.0,0.0,0.0,0.0,22.2039421513,0.0,0.0,0.0,0.0
VIRSorter_NODE_231_length_25961_cov_24_1634-cat_2,0.0,0.0,0.0,0.0,0.0,225.711281151,0.0,0.0,0.0,0.0,164.679237622,0.0,0.0,0.0,0.0
VIRSorter_NODE_232_length_25810_cov_10_6966-cat_2,0.0,0.0,0.0,0.0,0.0,64.5811963236,0.0,0.0,0.0,0.0,52.0206644688,0.0,0.0,0.0,0.0
VIRSorter_NODE_233_length_25743_cov_14_5193-cat_2,0.0,0.0,0.0,0.0,0.0,108.388774496,0.0,0.0,0.0,0.0,79.1411938108,0.0,0.0,0.0,0.0
VIRSorter_NODE_234_length_25675_cov_9_77162-cat_2,0.0,0.0,0.0,0.0,0.0,76.5825353071,0.0,0.0,0.0,0.0,59.5805781061,0.0,0.0,0.0,0.0
VIRSorter_NODE_238_length_25171_cov_11_7647-cat_2,0.0,0.0,0.0,0.0,0.0,91.7052987795,0.0,0.0,0.0,0.0,70.471083066,0.0,0.0,0.0,0.0
VIRSorter_NODE_240_length_24968_cov_8_30374-cat_2,0.0,0.0,0.0,0.0,0.0,64.9579199688,0.0,0.0,0.0,0.0,48.5843400883,0.0,0.0,0.0,0.0
VIRSorter_NODE_241_length_24665_cov_4_14466-cat_2,0.0,0.0,0.0,0.0,0.0,32.129145171,0.0,0.0,0.0,0.0,19.349149589,0.0,0.0,0.0,0.0
VIRSorter_NODE_245_length_24515_cov_5_61402-cat_2,0.0,0.0,0.0,0.0,0.0,32.8825924614,0.0,0.0,0.0,0.0,21.8867429777,0.0,0.0,0.0,0.0
VIRSorter_NODE_247_length_24424_cov_13_0762-cat_2,0.0,0.0,0.0,0.0,0.0,101.607748882,0.0,0.0,0.0,0.0,72.3214115786,0.0,0.0,0.0,0.0
VIRSorter_NODE_248_length_24394_cov_7_72875-cat_2,0.0,0.0,0.0,0.0,0.0,59.6299712721,0.0,0.0,0.0,0.0,47.6327425675,8.93924949892,0.0,0.0,0.0
VIRSorter_NODE_255_length_24152_cov_10_767-cat_2,0.0,0.0,0.0,0.0,0.0,83.9017375571,0.0,0.0,0.0,0.0,63.492701247,0.0,0.0,0.0,0.0
VIRSorter_NODE_257_length_23995_cov_5_47715-cat_2,0.0,0.0,0.0,0.0,0.0,42.838860228,0.0,0.0,0.0,0.0,38.1696338887,0.0,0.0,0.0,0.0
VIRSorter_NODE_258_length_23975_cov_5_7115-cat_2,0.0,0.0,0.0,0.0,0.0,44.0766664909,0.0,0.0,0.0,0.0,34.6804429792,0.0,0.0,0.0,0.0
VIRSorter_NODE_265_length_23805_cov_5_816-cat_2,0.0,0.0,0.0,0.0,0.0,45.0453844357,0.0,0.0,0.0,0.0,32.9887140534,0.0,0.0,0.0,0.0
VIRSorter_NODE_266_length_23800_cov_5_80868-cat_2,0.0,0.0,0.0,0.0,0.0,44.3457548089,0.0,0.0,0.0,0.0,32.6186483509,0.0,0.0,0.0,0.0
VIRSorter_NODE_268_length_23728_cov_17_7177-cat_2,22.7615601662,0.0,0.0,0.0,0.0,137.611765833,7.40650653182,0.0,0.0,0.0,103.301197533,10.854802963,0.0,0.0,0.0
VIRSorter_NODE_269_length_23713_cov_8_58116-cat_2,0.0,0.0,0.0,0.0,0.0,49.4046151876,0.0,0.0,0.0,0.0,37.7995681862,0.0,0.0,0.0,0.0
VIRSorter_NODE_272_length_23688_cov_3_98616-cat_2,27.2028401986,0.0,0.0,0.0,0.0,31.0527918989,0.0,0.0,0.0,0.0,20.0892809941,0.0,0.0,0.0,0.0
VIRSorter_NODE_274_length_23670_cov_21_425-cat_2,29.1459002128,0.0,0.0,0.0,0.0,161.991167445,0.0,0.0,0.0,0.0,111.389776459,0.0,0.0,0.0,0.0
VIRSorter_NODE_276_length_23580_cov_12_9966-cat_2,0.0,0.0,0.0,0.0,0.0,101.607748882,0.0,0.0,0.0,0.0,73.3787421573,0.0,0.0,0.0,0.0
VIRSorter_NODE_283_length_23282_cov_6_07267-cat_2,0.0,0.0,0.0,0.0,0.0,40.2017947114,14.3080239819,0.0,0.0,0.0,32.0899830616,16.3460562266,0.0,0.0,0.0
VIRSorter_NODE_287_length_23084_cov_5_71662-cat_2,51.3523003749,0.0,0.0,0.0,0.0,44.9915667721,0.0,0.0,0.0,0.0,29.9224553754,0.0,0.0,0.0,0.0
VIRSorter_NODE_288_length_22992_cov_4_99551-cat_2,0.0,0.0,0.0,0.0,0.0,37.8876351765,0.0,0.0,0.0,0.0,26.0631987633,0.0,0.0,0.0,0.0
VIRSorter_NODE_292_length_22713_cov_19_8752-cat_2,0.0,0.0,0.0,0.0,0.0,82.1795723218,0.0,0.0,0.0,0.0,59.4748450482,0.0,0.0,0.0,0.0
VIRSorter_NODE_293_length_22620_cov_45_6797-cat_2,79.2490905785,0.0,0.0,0.0,0.0,349.599542765,0.0,0.0,0.0,0.0,272.897022346,9.450063756,0.0,0.0,0.0
VIRSorter_NODE_296_length_22452_cov_4_90847-cat_2,0.0,0.0,0.0,0.0,0.0,38.4258118125,0.0,0.0,0.0,0.0,31.0855190119,0.0,0.0,0.0,0.0
VIRSorter_NODE_297_length_22442_cov_156_167-cat_2,82.3024706008,0.0,0.0,0.0,0.0,981.042189819,7.99566046049,0.0,0.0,0.0,724.747245125,30.3934482963,0.0,0.0,0.0
VIRSorter_NODE_298_length_22441_cov_14_5402-cat_2,0.0,0.0,0.0,0.0,0.0,111.779287303,0.0,0.0,0.0,0.0,81.6787871995,0.0,0.0,0.0,0.0
VIRSorter_NODE_299_length_22417_cov_4_80319-cat_2,0.0,0.0,0.0,0.0,0.0,38.1029058309,0.0,0.0,0.0,0.0,25.1116012426,0.0,0.0,0.0,0.0
VIRSorter_NODE_305_length_21793_cov_4_41181-cat_2,0.0,0.0,0.0,0.0,0.0,34.5509400331,0.0,0.0,0.0,0.0,28.6007921521,0.0,0.0,0.0,0.0
VIRSorter_NODE_306_length_21760_cov_7_48597-cat_2,0.0,0.0,0.0,0.0,0.0,57.5849000552,0.0,0.0,0.0,0.0,41.4473586825,0.0,0.0,0.0,0.0
VIRSorter_NODE_308_length_21698_cov_17_9753-cat_2,0.0,0.0,0.0,0.0,0.0,135.78196527,0.0,0.0,0.0,0.0,102.032400838,0.0,0.0,0.0,0.0
VIRSorter_NODE_318_length_21108_cov_3_91783-cat_2,0.0,0.0,0.0,0.0,0.0,30.8913389081,0.0,0.0,0.0,0.0,24.1071371929,0.0,0.0,0.0,0.0
VIRSorter_NODE_320_length_20994_cov_5_93768-cat_2,0.0,0.0,0.0,0.0,0.0,40.6323360203,0.0,0.0,0.0,0.0,29.6581227307,0.0,0.0,0.0,0.0
VIRSorter_NODE_323_length_20945_cov_8_12647-cat_2,0.0,0.0,0.0,0.0,0.0,46.0141023806,0.0,0.0,0.0,0.0,34.4689768635,0.0,0.0,0.0,0.0
VIRSorter_NODE_326_length_20928_cov_4_83864-cat_2,0.0,0.0,0.0,0.0,0.0,21.5270654412,0.0,0.0,0.0,0.0,15.9128252085,0.0,0.0,0.0,0.0
VIRSorter_NODE_327_length_20920_cov_9_07117-cat_2,0.0,0.0,0.0,0.0,0.0,73.2996578273,0.0,0.0,0.0,0.0,52.3378636424,0.0,0.0,0.0,0.0
VIRSorter_NODE_328_length_20824_cov_6_46252-cat_2,28.5907402087,0.0,0.0,0.0,0.0,52.1493160313,0.0,0.0,0.0,0.0,26.5389975237,0.0,0.0,0.0,0.0
VIRSorter_NODE_329_length_20809_cov_11_9909-cat_2,0.0,0.0,0.0,0.0,0.0,93.9656406508,0.0,0.0,0.0,0.0,71.3169475289,0.0,0.0,0.0,0.0
VIRSorter_NODE_331_length_20719_cov_8_71312-cat_2,0.0,0.0,0.0,0.0,0.0,67.5411678218,0.0,0.0,0.0,0.0,51.9677979399,0.0,0.0,0.0,0.0
VIRSorter_NODE_333_length_20580_cov_4_69267-cat_2,0.0,0.0,0.0,0.0,0.0,38.4258118125,0.0,0.0,0.0,0.0,30.6625867804,0.0,0.0,0.0,0.0
VIRSorter_NODE_337_length_20461_cov_5_88057-cat_2,69.6725805086,0.0,0.0,0.0,0.0,46.767549671,0.0,0.0,0.0,0.0,36.3193053761,0.0,0.0,0.0,0.0
VIRSorter_NODE_343_length_20132_cov_3_69398-cat_2,0.0,0.0,0.0,0.0,0.0,29.0615383456,0.0,0.0,0.0,0.0,20.3007471098,0.0,0.0,0.0,0.0
VIRSorter_NODE_344_length_20039_cov_57_4854-cat_2,2394.12751748,138.828295946,0.0,0.0,0.0,441.789200517,18.0112772478,9.52527415157,0.0,4.32894586013,393.379841781,40.8651405665,7.50398925311,0.0,0.0
VIRSorter_NODE_345_length_20010_cov_6_35064-cat_2,0.0,0.0,0.0,0.0,0.0,29.5997149817,0.0,0.0,0.0,0.0,22.6268743828,0.0,0.0,0.0,0.0
VIRSorter_NODE_347_length_19963_cov_10_4655-cat_2,0.0,0.0,0.0,0.0,0.0,81.6952133494,0.0,0.0,0.0,0.0,54.0295925682,0.0,0.0,0.0,0.0
VIRSorter_NODE_350_length_19949_cov_5_43536-cat_2,0.0,0.0,0.0,0.0,0.0,34.0665810607,0.0,0.0,0.0,0.0,30.5039871936,0.0,0.0,0.0,0.0
VIRSorter_NODE_353_length_19921_cov_5_79432-cat_2,32.4768602371,0.0,0.0,0.0,0.0,31.860056853,0.0,0.0,0.0,0.0,18.556151655,0.0,0.0,0.0,0.0
VIRSorter_NODE_354_length_19913_cov_15_7742-cat_2,22.0676101611,0.0,0.0,0.0,0.0,98.6477773843,0.0,0.0,0.0,0.0,74.2774731491,0.0,0.0,0.0,0.0
VIRSorter_NODE_355_length_19889_cov_5_98664-cat_2,0.0,0.0,0.0,0.0,0.0,47.3595439706,0.0,0.0,0.0,0.0,32.5657818219,0.0,0.0,0.0,0.0
VIRSorter_NODE_356_length_19869_cov_43_9217-cat_2,39.5551502888,0.0,0.0,0.0,0.0,332.485525739,0.0,0.0,0.0,0.0,241.864369863,21.8373094902,0.0,0.0,0.0
VIRSorter_NODE_358_length_19808_cov_5_36005-cat_2,0.0,0.0,0.0,0.0,0.0,42.1392306012,0.0,0.0,0.0,0.0,28.0721268628,0.0,0.0,0.0,0.0
VIRSorter_NODE_360_length_19732_cov_4_85455-cat_2,0.0,0.0,0.0,0.0,0.0,37.7261821857,0.0,0.0,0.0,0.0,29.4995231439,0.0,0.0,0.0,0.0
VIRSorter_NODE_364_length_19653_cov_5_12746-cat_2,0.0,0.0,0.0,0.0,0.0,43.6999428456,0.0,0.0,0.0,0.0,27.5434615734,0.0,0.0,0.0,0.0
VIRSorter_NODE_365_length_19647_cov_24_1689-cat_2,0.0,0.0,0.0,0.0,0.0,110.218575059,0.0,0.0,0.0,0.0,78.4010624058,0.0,0.0,0.0,0.0
VIRSorter_NODE_366_length_19596_cov_51_3141-cat_2,41.0818402999,0.0,0.0,0.0,0.0,381.029058309,6.18611625101,0.0,0.0,0.0,299.806085572,15.4521312767,0.0,0.0,0.0
VIRSorter_NODE_368_length_19502_cov_37_5642-cat_2,25.9537301895,0.0,0.0,0.0,0.0,292.445184019,0.0,0.0,0.0,0.0,222.620953332,8.81154593465,0.0,0.0,0.0
VIRSorter_NODE_372_length_19445_cov_118_637-cat_2,114.224170834,0.0,0.0,0.0,0.0,897.40954058,8.3323198483,0.0,0.0,0.0,673.413845532,26.7538967146,0.0,0.0,0.0
VIRSorter_NODE_374_length_19390_cov_17_9228-cat_2,0.0,0.0,0.0,0.0,0.0,141.540455276,0.0,0.0,0.0,0.0,104.675727285,0.0,0.0,0.0,0.0
VIRSorter_NODE_379_length_19283_cov_6_93312-cat_2,0.0,0.0,0.0,0.0,0.0,53.1718516398,0.0,0.0,0.0,0.0,39.491297112,0.0,0.0,0.0,0.0
VIRSorter_NODE_380_length_19255_cov_11_4757-cat_2,0.0,0.0,0.0,0.0,0.0,87.6151563457,0.0,0.0,0.0,0.0,63.4398347181,0.0,0.0,0.0,0.0
VIRSorter_NODE_381_length_19218_cov_11_5327-cat_2,0.0,0.0,0.0,0.0,0.0,86.9155267189,0.0,0.0,0.0,0.0,68.144955793,0.0,0.0,0.0,0.0
VIRSorter_NODE_386_length_19111_cov_25_0363-cat_2,0.0,0.0,0.0,0.0,0.0,196.326836824,0.0,0.0,0.0,0.0,153.788732662,0.0,0.0,0.0,0.0
VIRSorter_NODE_388_length_19071_cov_77_8308-cat_2,80.9145705907,0.0,0.0,0.0,0.0,591.725211315,0.0,0.0,0.0,0.0,445.664838895,18.0062025621,0.0,0.0,0.0
VIRSorter_NODE_394_length_18840_cov_6_85153-cat_2,0.0,0.0,0.0,0.0,0.0,53.1718516398,0.0,0.0,0.0,0.0,38.2753669466,0.0,0.0,0.0,0.0
VIRSorter_NODE_395_length_18791_cov_6_98703-cat_2,0.0,0.0,0.0,0.0,0.0,54.5711108934,0.0,0.0,0.0,0.0,40.3900281038,0.0,0.0,0.0,0.0
VIRSorter_NODE_399_length_18633_cov_4_47615-cat_2,54.2668903961,0.0,0.0,0.0,0.0,34.7123930239,0.0,0.0,0.0,0.0,18.1860859525,0.0,0.0,0.0,0.0
VIRSorter_NODE_401_length_18540_cov_10_8318-cat_2,0.0,0.0,0.0,0.0,0.0,62.8052134247,0.0,0.0,0.0,0.0,46.7868781046,0.0,0.0,0.0,0.0
VIRSorter_NODE_404_length_18480_cov_5_88602-cat_2,0.0,0.0,0.0,0.0,0.0,46.1755553714,0.0,0.0,0.0,0.0,29.8167223175,0.0,0.0,0.0,0.0
VIRSorter_NODE_405_length_18476_cov_29_8046-cat_2,0.0,0.0,0.0,0.0,0.0,234.322107327,0.0,0.0,0.0,0.0,163.621907044,0.0,0.0,0.0,0.0
VIRSorter_NODE_406_length_18376_cov_12_1076-cat_2,0.0,0.0,0.0,0.0,0.0,50.8576921048,0.0,0.0,0.0,0.0,33.4645128138,0.0,0.0,0.0,0.0
VIRSorter_NODE_407_length_18304_cov_4_70146-cat_2,60.2348604397,0.0,0.0,0.0,0.0,37.8876351765,0.0,0.0,0.0,0.0,29.2351904993,0.0,0.0,0.0,0.0
VIRSorter_NODE_410_length_18242_cov_213_335-cat_2,174.597821275,0.0,0.0,0.0,0.0,1548.33418186,15.1917548749,5.85331732215,0.0,0.0,1211.54224353,54.0824594685,0.0,0.0,0.0
VIRSorter_NODE_411_length_18240_cov_15_4032-cat_2,0.0,0.0,0.0,0.0,0.0,157.847207348,0.0,0.0,0.0,0.0,121.170084312,0.0,0.0,0.0,0.0
VIRSorter_NODE_413_length_18179_cov_8_39473-cat_2,0.0,0.0,0.0,0.0,0.0,52.4722220129,0.0,0.0,0.0,0.0,38.8040322359,0.0,0.0,0.0,0.0
VIRSorter_NODE_419_length_17957_cov_5_21361-cat_2,0.0,0.0,0.0,0.0,0.0,40.5247006931,0.0,0.0,0.0,0.0,31.0855190119,0.0,0.0,0.0,0.0
VIRSorter_NODE_421_length_17894_cov_22_1033-cat_2,20.818500152,0.0,0.0,0.0,0.0,163.55187969,0.0,0.0,0.0,0.0,126.456737205,0.0,0.0,0.0,0.0
VIRSorter_NODE_424_length_17816_cov_5_37537-cat_2,0.0,0.0,0.0,0.0,0.0,43.9690311637,0.0,0.0,0.0,0.0,32.0371165326,0.0,0.0,0.0,0.0
VIRSorter_NODE_425_length_17723_cov_14_333-cat_2,0.0,0.0,0.0,0.0,0.0,111.994557958,0.0,0.0,0.0,0.0,85.5380438115,0.0,0.0,0.0,0.0
VIRSorter_NODE_428_length_17642_cov_4_84528-cat_2,0.0,0.0,0.0,0.0,0.0,39.5021650846,0.0,0.0,0.0,0.0,31.0855190119,0.0,0.0,0.0,0.0
VIRSorter_NODE_433_length_17593_cov_9_31463-cat_2,0.0,0.0,0.0,0.0,0.0,72.3309398824,0.0,0.0,0.0,0.0,55.9327876098,0.0,0.0,0.0,0.0
VIRSorter_NODE_435_length_17579_cov_4_96331-cat_2,0.0,0.0,0.0,0.0,0.0,39.6636180754,0.0,0.0,0.0,0.0,31.1383855408,0.0,0.0,0.0,0.0
VIRSorter_NODE_439_length_17477_cov_11_0955-cat_2,0.0,0.0,0.0,0.0,0.0,54.7325638843,0.0,0.0,0.0,0.0,44.9894161209,0.0,0.0,0.0,0.0
VIRSorter_NODE_440_length_17431_cov_13_5208-cat_2,0.0,0.0,0.0,0.0,0.0,76.2596293255,0.0,0.0,0.0,0.0,47.4212764518,0.0,0.0,0.0,0.0
VIRSorter_NODE_446_length_17315_cov_11_5163-cat_2,0.0,0.0,0.0,0.0,0.0,88.6376919542,0.0,0.0,0.0,0.0,68.7264876113,0.0,0.0,0.0,0.0
VIRSorter_NODE_447_length_17299_cov_18_3959-cat_2,0.0,0.0,0.0,0.0,0.0,140.141196022,0.0,0.0,0.0,0.0,107.266187202,0.0,0.0,0.0,0.0
VIRSorter_NODE_449_length_17265_cov_16_6184-cat_2,0.0,0.0,0.0,0.0,0.0,86.2697147556,0.0,0.0,0.0,0.0,56.9372516595,0.0,0.0,0.0,0.0
VIRSorter_NODE_450_length_17256_cov_4_09999-cat_2,0.0,0.0,0.0,0.0,0.0,31.9138745166,0.0,0.0,0.0,0.0,22.8383404985,0.0,0.0,0.0,0.0
VIRSorter_NODE_452_length_17175_cov_4_79328-cat_2,0.0,0.0,0.0,0.0,0.0,37.0265525589,0.0,0.0,0.0,0.0,31.1383855408,0.0,0.0,0.0,0.0
VIRSorter_NODE_454_length_17089_cov_6_28108-cat_2,0.0,0.0,0.0,0.0,0.0,48.7049855607,0.0,0.0,0.0,0.0,40.2314285171,0.0,0.0,0.0,0.0
VIRSorter_NODE_455_length_17064_cov_23_8905-cat_2,29.4234802148,0.0,0.0,0.0,0.0,182.549514941,12.2880676551,0.0,0.0,0.0,129.787328527,13.4088742484,0.0,0.0,0.0
VIRSorter_NODE_464_length_16936_cov_3_56282-cat_2,0.0,0.0,0.0,0.0,0.0,27.9851850736,0.0,0.0,0.0,0.0,19.5606157047,0.0,0.0,0.0,0.0
VIRSorter_NODE_469_length_16880_cov_7_65474-cat_2,344.893152518,0.0,0.0,0.0,0.0,59.0917946361,0.0,0.0,0.0,0.0,47.4741429807,0.0,0.0,0.0,0.0
VIRSorter_NODE_472_length_16779_cov_15_659-cat_2,30.5338002229,0.0,0.0,0.0,0.0,122.596637688,0.0,0.0,0.0,0.0,95.1068855482,0.0,0.0,0.0,0.0
VIRSorter_NODE_473_length_16727_cov_21_2734-cat_2,29.4234802148,0.0,0.0,0.0,0.0,169.902363995,0.0,0.0,0.0,0.0,122.703213651,0.0,0.0,0.0,0.0
VIRSorter_NODE_474_length_16678_cov_4_00553-cat_2,23.3167201702,0.0,0.0,0.0,0.0,31.0527918989,0.0,0.0,0.0,0.0,21.8867429777,0.0,0.0,0.0,0.0
VIRSorter_NODE_476_length_16667_cov_4_80454-cat_2,0.0,0.0,0.0,0.0,0.0,37.6185468585,0.0,0.0,0.0,0.0,27.0147962841,0.0,0.0,0.0,0.0
VIRSorter_NODE_478_length_16650_cov_4_59168-cat_2,0.0,0.0,0.0,0.0,0.0,35.7349286324,0.0,0.0,0.0,0.0,26.1160652923,0.0,0.0,0.0,0.0
VIRSorter_NODE_487_length_16497_cov_4_68319-cat_2,52.878990386,0.0,0.0,0.0,0.0,36.5421935864,0.0,0.0,0.0,0.0,18.4504185972,0.0,0.0,0.0,0.0
VIRSorter_NODE_488_length_16465_cov_8_69854-cat_2,354.886032591,0.0,0.0,0.0,0.0,65.6575495957,0.0,0.0,0.0,0.0,53.6595268657,0.0,0.0,0.0,0.0
VIRSorter_NODE_489_length_16368_cov_29_92-cat_2,1295.18828945,31.6210613178,0.0,0.0,0.0,229.909058912,0.0,0.0,0.0,0.0,179.111800021,0.0,0.0,0.0,0.0
VIRSorter_NODE_490_length_16347_cov_31_4402-cat_2,33.5871802452,0.0,0.0,0.0,0.0,243.148204158,6.77527017968,0.0,0.0,0.0,186.248781427,8.74769415252,0.0,0.0,0.0
VIRSorter_NODE_492_length_16296_cov_4_54356-cat_2,0.0,0.0,0.0,0.0,0.0,19.2667235699,0.0,0.0,0.0,0.0,15.2255603323,0.0,0.0,0.0,0.0
VIRSorter_NODE_494_length_16218_cov_5_52837-cat_2,0.0,0.0,0.0,0.0,0.0,43.1617662096,0.0,0.0,0.0,0.0,31.1912520697,0.0,0.0,0.0,0.0
VIRSorter_NODE_498_length_16193_cov_7_91319-cat_2,0.0,0.0,0.0,0.0,0.0,61.136865853,0.0,0.0,0.0,0.0,46.2053462863,0.0,0.0,0.0,0.0
VIRSorter_NODE_500_length_16135_cov_5_14502-cat_2,0.0,0.0,0.0,0.0,0.0,34.981481342,0.0,0.0,0.0,0.0,17.8688867789,0.0,0.0,0.0,0.0
VIRSorter_NODE_503_length_16129_cov_13_0126-cat_2,0.0,0.0,0.0,0.0,0.0,58.4998003365,0.0,0.0,0.0,0.0,47.6327425675,0.0,0.0,0.0,0.0
VIRSorter_NODE_506_length_16052_cov_4_07445-cat_2,0.0,0.0,0.0,0.0,0.0,26.9626494651,0.0,0.0,0.0,0.0,22.468274796,0.0,0.0,0.0,0.0
VIRSorter_NODE_511_length_15982_cov_31_0613-cat_2,31.921700233,0.0,0.0,0.0,0.0,239.865326679,0.0,0.0,0.0,0.0,181.490793823,8.1730281133,0.0,0.0,0.0
VIRSorter_NODE_512_length_15975_cov_16_1689-cat_2,0.0,0.0,0.0,0.0,0.0,115.600341419,7.70108349616,0.0,0.0,0.0,81.7845202574,11.6848761307,0.0,0.0,0.0
VIRSorter_NODE_515_length_15950_cov_6_41862-cat_2,0.0,0.0,0.0,0.0,0.0,51.0191450957,0.0,0.0,0.0,0.0,43.9320855423,0.0,0.0,0.0,0.0
VIRSorter_NODE_516_length_15932_cov_25_033-cat_2,22.3451901631,0.0,0.0,0.0,0.0,194.92757757,0.0,0.0,0.0,0.0,152.202736794,12.0041350414,0.0,0.0,0.0
VIRSorter_NODE_519_length_15890_cov_4_10919-cat_2,0.0,0.0,0.0,0.0,0.0,31.9138745166,0.0,0.0,0.0,0.0,27.5434615734,0.0,0.0,0.0,0.0
VIRSorter_NODE_520_length_15887_cov_6_00278-cat_2,0.0,0.0,0.0,0.0,0.0,48.1668089247,0.0,0.0,0.0,0.0,33.4645128138,0.0,0.0,0.0,0.0
VIRSorter_NODE_524_length_15843_cov_9_95915-cat_2,0.0,0.0,0.0,0.0,0.0,79.4886891416,0.0,0.0,0.0,0.0,66.3474938093,0.0,0.0,0.0,0.0
VIRSorter_NODE_525_length_15821_cov_5_16891-cat_2,0.0,0.0,0.0,0.0,0.0,41.0090596655,0.0,0.0,0.0,0.0,30.18678802,0.0,0.0,0.0,0.0
VIRSorter_NODE_527_length_15797_cov_3_94105-cat_2,0.0,0.0,0.0,0.0,0.0,30.5146152629,0.0,0.0,0.0,0.0,19.8778148783,0.0,0.0,0.0,0.0
VIRSorter_NODE_531_length_15777_cov_5_99892-cat_2,27.7580002026,0.0,0.0,0.0,0.0,46.6060966802,0.0,0.0,0.0,0.0,32.2485826484,0.0,0.0,0.0,0.0
VIRSorter_NODE_532_length_15775_cov_4_55102-cat_2,0.0,0.0,0.0,0.0,0.0,35.1967519964,0.0,0.0,0.0,0.0,27.5963281024,0.0,0.0,0.0,0.0
VIRSorter_NODE_534_length_15764_cov_5_66236-cat_2,21.7900301591,0.0,0.0,0.0,0.0,45.7450140626,0.0,0.0,0.0,0.0,32.3543157062,0.0,0.0,0.0,0.0
VIRSorter_NODE_536_length_15726_cov_66_1086-cat_2,48.2989203526,0.0,0.0,0.0,0.0,471.658003817,0.0,0.0,0.0,0.0,331.103070699,11.3656172201,0.0,0.0,0.0
VIRSorter_NODE_538_length_15702_cov_10_5557-cat_2,0.0,0.0,0.0,0.0,0.0,82.3410253126,0.0,0.0,0.0,0.0,59.3691119903,0.0,0.0,0.0,0.0
VIRSorter_NODE_541_length_15661_cov_8_57997-cat_2,0.0,0.0,0.0,0.0,0.0,66.4648145497,0.0,0.0,0.0,0.0,52.4435967003,0.0,0.0,0.0,0.0
VIRSorter_NODE_542_length_15649_cov_11_7185-cat_2,399.576412917,0.0,0.0,0.0,0.0,71.1469512832,0.0,0.0,0.0,0.0,56.7257855438,0.0,0.0,0.0,0.0
VIRSorter_NODE_544_length_15607_cov_40_9376-cat_2,27.0640501976,0.0,0.0,0.0,0.0,313.541708151,0.0,0.0,0.0,0.0,229.440735564,9.06695306319,0.0,0.0,0.0
VIRSorter_NODE_546_length_15575_cov_5_41772-cat_2,0.0,0.0,0.0,0.0,0.0,27.8237320828,0.0,0.0,0.0,0.0,19.9835479362,0.0,0.0,0.0,0.0
VIRSorter_NODE_549_length_15501_cov_5_47475-cat_2,0.0,0.0,0.0,0.0,0.0,42.6774072372,0.0,0.0,0.0,0.0,29.0765909125,0.0,0.0,0.0,0.0
VIRSorter_NODE_550_length_15485_cov_8_69365-cat_2,21.373660156,0.0,0.0,0.0,0.0,67.379714831,0.0,0.0,0.0,0.0,51.6505987663,0.0,0.0,0.0,0.0
VIRSorter_NODE_552_length_15482_cov_45_8596-cat_2,34.9750802553,0.0,0.0,0.0,0.0,341.957434534,0.0,0.0,0.0,0.0,258.464459947,10.0247297952,0.0,0.0,0.0
VIRSorter_NODE_553_length_15467_cov_68_1322-cat_2,106.035560774,0.0,0.0,0.0,0.0,485.273872708,0.0,0.0,0.0,0.0,331.948935162,10.9825065272,0.0,0.0,0.0
VIRSorter_NODE_558_length_15439_cov_10_2347-cat_2,0.0,0.0,0.0,0.0,0.0,80.6188600773,0.0,0.0,0.0,0.0,61.7481057923,0.0,0.0,0.0,0.0
VIRSorter_NODE_559_length_15425_cov_9_85999-cat_2,28.7295302097,0.0,0.0,0.0,0.0,75.0218230626,0.0,0.0,0.0,0.0,56.0913871966,0.0,0.0,0.0,0.0
VIRSorter_NODE_562_length_15380_cov_5_03165-cat_2,0.0,0.0,0.0,0.0,0.0,39.5559827482,0.0,0.0,0.0,0.0,30.9269194251,0.0,0.0,0.0,0.0
